State,County,Organization Name,Plan Name,Contract ID,Plan ID,Segment ID,Organization Type,Plan Type,Special Needs Plan,Special Needs Plan Type,Benefit Type,Part D Basic Premium Below Regional Benchmark?,National PDP,Part C Premium2,Part D Total Premium5,Tiers Not Subject to Deductible7,Increased Initial Coverage Limit8,Extra Coverage in Gap,Unnamed: 26,Total Premium,temp
Arkansas,Drew,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Drew,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Faulkner,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Faulkner,UnitedHealthcare,AARP MedicareComplete Plan 3 (HMO),H3464,3,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,17.0,1.0,,,,17.0,False
Arkansas,Faulkner,UnitedHealthcare,AARP MedicareComplete Plan 4 (HMO),H3464,4,0,Local CCP,HMO,No,,Enhanced Alternative,,,27.9,25.1,,,,,53.0,False
Arkansas,Faulkner,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),H4213,17,5,PFFS,PFFS,No,,Basic Alternative,,,19.0,23.5,1.0,,,,42.5,False
Arkansas,Faulkner,Humana Insurance Company,HumanaChoice H5216-082 (PPO),H5216,82,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.1,38.9,1.0,,,,93.0,False
Arkansas,Faulkner,Humana Insurance Company,HumanaChoice H5216-083 (PPO),H5216,83,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,34.9,40.1,1.0,,,,75.0,False
Arkansas,Faulkner,Humana Insurance Company,HumanaChoice H5216-139 (PPO),H5216,139,0,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Arkansas,Faulkner,"Arcadian Health Plan, Inc.",Humana Gold Plus H5619-070 (HMO),H5619,70,1,Local CCP,HMO,No,,Enhanced Alternative,,,1.0,25.0,1.0,,,,26.0,False
Arkansas,Faulkner,"Arcadian Health Plan, Inc.",Humana Value Plus H5619-109 (HMO),H5619,109,0,Local CCP,HMO,No,,Basic Alternative,Below Regional Benchmark,,0.0,22.6,1.0,,,,22.6,False
Arkansas,Faulkner,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),H8145,122,0,PFFS,PFFS,No,,Enhanced Alternative,,,60.7,34.3,1.0,,,,95.0,False
Arkansas,Faulkner,Health Advantage,Medi-Pak Advantage (HMO),H9699,4,3,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,Y,,0.0,True
Arkansas,Faulkner,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Faulkner,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Franklin,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Franklin,Coventry Health Care,Advantra Freedom (PPO),H1608,21,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,0.0,,,Y,,0.0,True
Arkansas,Franklin,Coventry Health Care,Advantra Total Care (HMO),H2663,29,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,Y,,0.0,True
Arkansas,Franklin,UnitedHealthcare,AARP MedicareComplete Plan 3 (HMO),H3464,1,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Arkansas,Franklin,UnitedHealthcare,AARP MedicareComplete Plan 4 (HMO),H3464,2,0,Local CCP,HMO,No,,Enhanced Alternative,,,21.9,25.1,,,,,47.0,False
Arkansas,Franklin,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),H4213,17,5,PFFS,PFFS,No,,Basic Alternative,,,19.0,23.5,1.0,,,,42.5,False
Arkansas,Franklin,Humana Insurance Company,HumanaChoice H5216-082 (PPO),H5216,82,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.1,38.9,1.0,,,,93.0,False
Arkansas,Franklin,Humana Insurance Company,HumanaChoice H5216-083 (PPO),H5216,83,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,34.9,40.1,1.0,,,,75.0,False
Arkansas,Franklin,"Arcadian Health Plan, Inc.",Humana Gold Plus H5619-074 (HMO),H5619,74,2,Local CCP,HMO,No,,Enhanced Alternative,,,27.5,19.5,1.0,,,,47.0,False
Arkansas,Franklin,"Arcadian Health Plan, Inc.",Humana Value Plus H5619-109 (HMO),H5619,109,0,Local CCP,HMO,No,,Basic Alternative,Below Regional Benchmark,,0.0,22.6,1.0,,,,22.6,False
Arkansas,Franklin,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),H8145,122,0,PFFS,PFFS,No,,Enhanced Alternative,,,60.7,34.3,1.0,,,,95.0,False
Arkansas,Franklin,Health Advantage,Medi-Pak Advantage (HMO),H9699,4,1,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,,,Y,,0.0,True
Arkansas,Franklin,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Franklin,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Fulton,WellCare,WellCare Value (HMO-POS),H1416,32,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,19.0,11.0,,,,,30.0,False
Arkansas,Fulton,WellCare,WellCare Rx (HMO),H1416,41,0,Local CCP,HMO,No,,Actuarially Equivalent Standard,Below Regional Benchmark,,0.0,21.1,,,,,21.1,False
Arkansas,Fulton,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Fulton,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),H4213,17,1,PFFS,PFFS,No,,Basic Alternative,,,21.0,23.5,1.0,,,,44.5,False
Arkansas,Fulton,Humana Insurance Company,HumanaChoice H5216-082 (PPO),H5216,82,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.1,38.9,1.0,,,,93.0,False
Arkansas,Fulton,Humana Insurance Company,HumanaChoice H5216-083 (PPO),H5216,83,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,34.9,40.1,1.0,,,,75.0,False
Arkansas,Fulton,"Arcadian Health Plan, Inc.",Humana Gold Plus H5619-074 (HMO),H5619,74,2,Local CCP,HMO,No,,Enhanced Alternative,,,27.5,19.5,1.0,,,,47.0,False
Arkansas,Fulton,"Arcadian Health Plan, Inc.",Humana Value Plus H5619-109 (HMO),H5619,109,0,Local CCP,HMO,No,,Basic Alternative,Below Regional Benchmark,,0.0,22.6,1.0,,,,22.6,False
Arkansas,Fulton,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),H8145,122,0,PFFS,PFFS,No,,Enhanced Alternative,,,60.7,34.3,1.0,,,,95.0,False
Arkansas,Fulton,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Fulton,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Garland,WellCare,WellCare Value (HMO-POS),H1416,32,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,19.0,11.0,,,,,30.0,False
Arkansas,Garland,WellCare,WellCare Rx (HMO),H1416,41,0,Local CCP,HMO,No,,Actuarially Equivalent Standard,Below Regional Benchmark,,0.0,21.1,,,,,21.1,False
Arkansas,Garland,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Garland,Coventry Health Care,Advantra Freedom (PPO),H1608,21,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,0.0,0.0,,,Y,,0.0,True
Arkansas,Garland,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),H3464,5,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,17.0,1.0,,,,17.0,False
Arkansas,Garland,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),H3464,6,0,Local CCP,HMO,No,,Enhanced Alternative,,,27.8,25.2,,,,,53.0,False
Arkansas,Garland,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),H4213,17,1,PFFS,PFFS,No,,Basic Alternative,,,21.0,23.5,1.0,,,,44.5,False
Arkansas,Garland,Humana Insurance Company,HumanaChoice H5216-082 (PPO),H5216,82,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.1,38.9,1.0,,,,93.0,False
Arkansas,Garland,Humana Insurance Company,HumanaChoice H5216-083 (PPO),H5216,83,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,34.9,40.1,1.0,,,,75.0,False
Arkansas,Garland,Humana Insurance Company,HumanaChoice H5216-139 (PPO),H5216,139,0,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Arkansas,Garland,"Arcadian Health Plan, Inc.",Humana Gold Plus H5619-070 (HMO),H5619,70,1,Local CCP,HMO,No,,Enhanced Alternative,,,1.0,25.0,1.0,,,,26.0,False
Arkansas,Garland,"Arcadian Health Plan, Inc.",Humana Value Plus H5619-109 (HMO),H5619,109,0,Local CCP,HMO,No,,Basic Alternative,Below Regional Benchmark,,0.0,22.6,1.0,,,,22.6,False
Arkansas,Garland,QualChoice Advantage,Classic Plus Rx (HMO),H6947,1,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Arkansas,Garland,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),H8145,122,0,PFFS,PFFS,No,,Enhanced Alternative,,,60.7,34.3,1.0,,,,95.0,False
Arkansas,Garland,Allwell,Allwell Medicare (HMO),H9630,2,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Arkansas,Garland,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Garland,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Grant,WellCare,WellCare Value (HMO-POS),H1416,32,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,19.0,11.0,,,,,30.0,False
Arkansas,Grant,WellCare,WellCare Rx (HMO),H1416,41,0,Local CCP,HMO,No,,Actuarially Equivalent Standard,Below Regional Benchmark,,0.0,21.1,,,,,21.1,False
Arkansas,Grant,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Grant,UnitedHealthcare,AARP MedicareComplete Plan 3 (HMO),H3464,3,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,17.0,1.0,,,,17.0,False
Arkansas,Grant,UnitedHealthcare,AARP MedicareComplete Plan 4 (HMO),H3464,4,0,Local CCP,HMO,No,,Enhanced Alternative,,,27.9,25.1,,,,,53.0,False
Arkansas,Grant,Humana Insurance Company,HumanaChoice H5216-082 (PPO),H5216,82,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.1,38.9,1.0,,,,93.0,False
Arkansas,Grant,Humana Insurance Company,HumanaChoice H5216-083 (PPO),H5216,83,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,34.9,40.1,1.0,,,,75.0,False
Arkansas,Grant,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Grant,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Greene,WellCare,WellCare Value (HMO-POS),H1416,32,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,19.0,11.0,,,,,30.0,False
Arkansas,Greene,WellCare,WellCare Rx (HMO),H1416,41,0,Local CCP,HMO,No,,Actuarially Equivalent Standard,Below Regional Benchmark,,0.0,21.1,,,,,21.1,False
Arkansas,Greene,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Greene,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),H4213,17,1,PFFS,PFFS,No,,Basic Alternative,,,21.0,23.5,1.0,,,,44.5,False
Arkansas,Greene,Cigna-HealthSpring,Cigna-HealthSpring Preferred AR (HMO),H4454,33,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,Y,,0.0,True
Arkansas,Greene,Humana Insurance Company,HumanaChoice H5216-082 (PPO),H5216,82,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.1,38.9,1.0,,,,93.0,False
Arkansas,Greene,Humana Insurance Company,HumanaChoice H5216-083 (PPO),H5216,83,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,34.9,40.1,1.0,,,,75.0,False
Arkansas,Greene,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),H8145,122,0,PFFS,PFFS,No,,Enhanced Alternative,,,60.7,34.3,1.0,,,,95.0,False
Arkansas,Greene,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Greene,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Hempstead,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Hempstead,"Arcadian Health Plan, Inc.",Humana Gold Plus H5619-069 (HMO),H5619,69,0,Local CCP,HMO,No,,Enhanced Alternative,,,9.9,12.1,1.0,,,,22.0,False
Arkansas,Hempstead,"Arcadian Health Plan, Inc.",Humana Value Plus H5619-109 (HMO),H5619,109,0,Local CCP,HMO,No,,Basic Alternative,Below Regional Benchmark,,0.0,22.6,1.0,,,,22.6,False
Arkansas,Hempstead,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Hempstead,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Hot Spring,WellCare,WellCare Value (HMO-POS),H1416,32,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,19.0,11.0,,,,,30.0,False
Arkansas,Hot Spring,WellCare,WellCare Rx (HMO),H1416,41,0,Local CCP,HMO,No,,Actuarially Equivalent Standard,Below Regional Benchmark,,0.0,21.1,,,,,21.1,False
Arkansas,Hot Spring,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Hot Spring,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),H3464,5,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,17.0,1.0,,,,17.0,False
Arkansas,Hot Spring,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),H3464,6,0,Local CCP,HMO,No,,Enhanced Alternative,,,27.8,25.2,,,,,53.0,False
Arkansas,Hot Spring,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),H4213,17,1,PFFS,PFFS,No,,Basic Alternative,,,21.0,23.5,1.0,,,,44.5,False
Arkansas,Hot Spring,Humana Insurance Company,HumanaChoice H5216-082 (PPO),H5216,82,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.1,38.9,1.0,,,,93.0,False
Arkansas,Hot Spring,Humana Insurance Company,HumanaChoice H5216-083 (PPO),H5216,83,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,34.9,40.1,1.0,,,,75.0,False
Arkansas,Hot Spring,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),H8145,122,0,PFFS,PFFS,No,,Enhanced Alternative,,,60.7,34.3,1.0,,,,95.0,False
Arkansas,Hot Spring,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Hot Spring,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Howard,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Howard,"Arcadian Health Plan, Inc.",Humana Gold Plus H5619-069 (HMO),H5619,69,0,Local CCP,HMO,No,,Enhanced Alternative,,,9.9,12.1,1.0,,,,22.0,False
Arkansas,Howard,"Arcadian Health Plan, Inc.",Humana Value Plus H5619-109 (HMO),H5619,109,0,Local CCP,HMO,No,,Basic Alternative,Below Regional Benchmark,,0.0,22.6,1.0,,,,22.6,False
Arkansas,Howard,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Howard,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Independence,WellCare,WellCare Value (HMO-POS),H1416,32,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,19.0,11.0,,,,,30.0,False
Arkansas,Independence,WellCare,WellCare Rx (HMO),H1416,41,0,Local CCP,HMO,No,,Actuarially Equivalent Standard,Below Regional Benchmark,,0.0,21.1,,,,,21.1,False
Arkansas,Independence,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Independence,"Arcadian Health Plan, Inc.",Humana Gold Plus H5619-070 (HMO),H5619,70,2,Local CCP,HMO,No,,Enhanced Alternative,,,18.0,25.0,1.0,,,,43.0,False
Arkansas,Independence,"Arcadian Health Plan, Inc.",Humana Value Plus H5619-109 (HMO),H5619,109,0,Local CCP,HMO,No,,Basic Alternative,Below Regional Benchmark,,0.0,22.6,1.0,,,,22.6,False
Arkansas,Independence,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),H8145,122,0,PFFS,PFFS,No,,Enhanced Alternative,,,60.7,34.3,1.0,,,,95.0,False
Arkansas,Independence,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Independence,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Izard,WellCare,WellCare Value (HMO-POS),H1416,32,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,19.0,11.0,,,,,30.0,False
Arkansas,Izard,WellCare,WellCare Rx (HMO),H1416,41,0,Local CCP,HMO,No,,Actuarially Equivalent Standard,Below Regional Benchmark,,0.0,21.1,,,,,21.1,False
Arkansas,Izard,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Izard,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),H4213,17,1,PFFS,PFFS,No,,Basic Alternative,,,21.0,23.5,1.0,,,,44.5,False
Arkansas,Izard,Humana Insurance Company,HumanaChoice H5216-082 (PPO),H5216,82,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.1,38.9,1.0,,,,93.0,False
Arkansas,Izard,Humana Insurance Company,HumanaChoice H5216-083 (PPO),H5216,83,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,34.9,40.1,1.0,,,,75.0,False
Arkansas,Izard,Humana Insurance Company,HumanaChoice H5216-139 (PPO),H5216,139,0,Local CCP,Local PPO,No,,Basic Alternative,Below Regional Benchmark,,0.0,0.0,1.0,,,,0.0,True
Arkansas,Izard,"Arcadian Health Plan, Inc.",Humana Gold Plus H5619-070 (HMO),H5619,70,2,Local CCP,HMO,No,,Enhanced Alternative,,,18.0,25.0,1.0,,,,43.0,False
Arkansas,Izard,"Arcadian Health Plan, Inc.",Humana Value Plus H5619-109 (HMO),H5619,109,0,Local CCP,HMO,No,,Basic Alternative,Below Regional Benchmark,,0.0,22.6,1.0,,,,22.6,False
Arkansas,Izard,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Izard,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Jackson,WellCare,WellCare Value (HMO-POS),H1416,32,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,19.0,11.0,,,,,30.0,False
Arkansas,Jackson,WellCare,WellCare Rx (HMO),H1416,41,0,Local CCP,HMO,No,,Actuarially Equivalent Standard,Below Regional Benchmark,,0.0,21.1,,,,,21.1,False
Arkansas,Jackson,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Jackson,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),H8145,122,0,PFFS,PFFS,No,,Enhanced Alternative,,,60.7,34.3,1.0,,,,95.0,False
Arkansas,Jackson,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Jackson,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Jefferson,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Jefferson,UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),H2802,39,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,16.0,1.0,,,,16.0,False
Arkansas,Jefferson,UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),H2802,40,0,Local CCP,HMO,No,,Enhanced Alternative,,,30.6,19.4,,,,,50.0,False
Arkansas,Jefferson,UnitedHealthcare,AARP MedicareComplete Plan 3 (HMO),H3464,3,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,17.0,1.0,,,,17.0,False
Arkansas,Jefferson,UnitedHealthcare,AARP MedicareComplete Plan 4 (HMO),H3464,4,0,Local CCP,HMO,No,,Enhanced Alternative,,,27.9,25.1,,,,,53.0,False
Arkansas,Jefferson,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),H4213,17,6,PFFS,PFFS,No,,Basic Alternative,,,47.0,26.5,1.0,,,,73.5,False
Arkansas,Jefferson,Humana Insurance Company,HumanaChoice H5216-082 (PPO),H5216,82,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.1,38.9,1.0,,,,93.0,False
Arkansas,Jefferson,Humana Insurance Company,HumanaChoice H5216-083 (PPO),H5216,83,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,34.9,40.1,1.0,,,,75.0,False
Arkansas,Jefferson,"Arcadian Health Plan, Inc.",Humana Gold Plus H5619-074 (HMO),H5619,74,1,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Arkansas,Jefferson,"Arcadian Health Plan, Inc.",Humana Value Plus H5619-109 (HMO),H5619,109,0,Local CCP,HMO,No,,Basic Alternative,Below Regional Benchmark,,0.0,22.6,1.0,,,,22.6,False
Arkansas,Jefferson,Humana Insurance Company,Humana Gold Choice H8145-122 (PFFS),H8145,122,0,PFFS,PFFS,No,,Enhanced Alternative,,,60.7,34.3,1.0,,,,95.0,False
Arkansas,Jefferson,Health Advantage,Medi-Pak Advantage (HMO),H9699,4,2,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,9.0,,,Y,,9.0,False
Arkansas,Jefferson,Humana Insurance Company,HumanaChoice R1532-002 (Regional PPO),R1532,2,0,Regional CCP,Regional PPO,No,,Basic Alternative,,,101.3,30.7,1.0,,,,132.0,False
Arkansas,Jefferson,UnitedHealthcare,Care Improvement Plus Medicare Advantage (Regional PPO),R3444,12,0,Regional CCP,Regional PPO,No,,Enhanced Alternative,,,13.0,26.0,1.0,,,,39.0,False
Arkansas,Johnson,Superior Select Health Plans,Horizons (HMO-POS),H1587,2,0,Local CCP,HMOPOS,No,,Enhanced Alternative,,,0.0,22.6,,,,,22.6,False
Arkansas,Johnson,UnitedHealthcare,AARP MedicareComplete Plan 3 (HMO),H3464,1,0,Local CCP,HMO,No,,Enhanced Alternative,,,0.0,0.0,1.0,,,,0.0,True
Arkansas,Johnson,UnitedHealthcare,AARP MedicareComplete Plan 4 (HMO),H3464,2,0,Local CCP,HMO,No,,Enhanced Alternative,,,21.9,25.1,,,,,47.0,False
Arkansas,Johnson,ARKANSAS BLUE CROSS AND BLUE SHIELD,AR Blue Cross - Medi-Pak Advantage MA-PD (PFFS),H4213,17,1,PFFS,PFFS,No,,Basic Alternative,,,21.0,23.5,1.0,,,,44.5,False
Arkansas,Johnson,Humana Insurance Company,HumanaChoice H5216-082 (PPO),H5216,82,0,Local CCP,Local PPO,No,,Enhanced Alternative,,,54.1,38.9,1.0,,,,93.0,False
